time,Ar,Ar+,e,rate_constant0,rate_constant1,reduced_field
3.3370000000001e-07,2.4999999999941e+19,58775065.875801,58775065.875801,2.1386114073406e-12,1e-25,30
3.3380000000001e-07,2.4999999999941e+19,59090996.701933,59090996.701933,2.1386114073406e-12,1e-25,30
3.3390000000001e-07,2.4999999999941e+19,59408625.73132,59408625.73132,2.1386114073406e-12,1e-25,30
3.3400000000001e-07,2.4999999999941e+19,59727962.092156,59727962.092156,2.1386114073406e-12,1e-25,30
3.3410000000001e-07,2.499999999994e+19,60049014.961702,60049014.961702,2.1386114073406e-12,1e-25,30
3.3420000000001e-07,2.499999999994e+19,60371793.566546,60371793.566546,2.1386114073406e-12,1e-25,30
3.3430000000001e-07,2.499999999994e+19,60696307.182873,60696307.182873,2.1386114073406e-12,1e-25,30
3.3440000000001e-07,2.4999999999939e+19,61022565.136727,61022565.136727,2.1386114073406e-12,1e-25,30
3.3450000000001e-07,2.4999999999939e+19,61350576.804282,61350576.804282,2.1386114073406e-12,1e-25,30
3.3460000000001e-07,2.4999999999939e+19,61680351.612108,61680351.612108,2.1386114073406e-12,1e-25,30
3.3470000000001e-07,2.4999999999938e+19,62011899.037446,62011899.037446,2.1386114073406e-12,1e-25,30
3.3480000000001e-07,2.4999999999938e+19,62345228.60848,62345228.60848,2.1386114073406e-12,1e-25,30
3.3490000000001e-07,2.4999999999938e+19,62680349.904605,62680349.904605,2.1386114073406e-12,1e-25,30
3.3500000000001e-07,2.4999999999937e+19,63017272.556712,63017272.556712,2.1386114073406e-12,1e-25,30
3.3510000000001e-07,2.4999999999937e+19,63356006.247455,63356006.247455,2.1386114073406e-12,1e-25,30
3.3520000000001e-07,2.4999999999937e+19,63696560.711535,63696560.711535,2.1386114073406e-12,1e-25,30
3.3530000000001e-07,2.4999999999936e+19,64038945.735979,64038945.735979,2.1386114073406e-12,1e-25,30
3.3540000000001e-07,2.4999999999936e+19,64383171.160421,64383171.160421,2.1386114073406e-12,1e-25,30
3.3550000000001e-07,2.4999999999936e+19,64729246.877383,64729246.877383,2.1386114073406e-12,1e-25,30
3.3560000000001e-07,2.4999999999935e+19,65077182.83256,65077182.83256,2.1386114073406e-12,1e-25,30
3.3570000000001e-07,2.4999999999935e+19,65426989.02511,65426989.02511,2.1386114073406e-12,1e-25,30
3.3580000000001e-07,2.4999999999934e+19,65778675.507934,65778675.507934,2.1386114073406e-12,1e-25,30
3.3590000000001e-07,2.4999999999934e+19,66132252.387971,66132252.387971,2.1386114073406e-12,1e-25,30
3.3600000000001e-07,2.4999999999934e+19,66487729.826485,66487729.826484,2.1386114073406e-12,1e-25,30
3.3610000000001e-07,2.4999999999933e+19,66845118.039358,66845118.039358,2.1386114073406e-12,1e-25,30
3.3620000000001e-07,2.4999999999933e+19,67204427.297386,67204427.297386,2.1386114073406e-12,1e-25,30
3.3630000000001e-07,2.4999999999933e+19,67565667.926568,67565667.926568,2.1386114073406e-12,1e-25,30
3.3640000000001e-07,2.4999999999932e+19,67928850.308411,67928850.308411,2.1386114073406e-12,1e-25,30
3.3650000000001e-07,2.4999999999932e+19,68293984.88022,68293984.88022,2.1386114073406e-12,1e-25,30
3.3660000000001e-07,2.4999999999932e+19,68661082.135404,68661082.135404,2.1386114073406e-12,1e-25,30
3.3670000000001e-07,2.4999999999931e+19,69030152.623776,69030152.623776,2.1386114073406e-12,1e-25,30
3.3680000000001e-07,2.4999999999931e+19,69401206.951854,69401206.951854,2.1386114073406e-12,1e-25,30
3.3690000000001e-07,2.499999999993e+19,69774255.783167,69774255.783167,2.1386114073406e-12,1e-25,30
3.3700000000001e-07,2.499999999993e+19,70149309.838564,70149309.838564,2.1386114073406e-12,1e-25,30
3.3710000000001e-07,2.499999999993e+19,70526379.896519,70526379.896519,2.1386114073406e-12,1e-25,30
3.3720000000001e-07,2.4999999999929e+19,70905476.793441,70905476.793441,2.1386114073406e-12,1e-25,30
3.3730000000001e-07,2.4999999999929e+19,71286611.423986,71286611.423986,2.1386114073406e-12,1e-25,30
3.3740000000001e-07,2.4999999999929e+19,71669794.741371,71669794.741371,2.1386114073406e-12,1e-25,30
3.3750000000001e-07,2.4999999999928e+19,72055037.757687,72055037.757687,2.1386114073406e-12,1e-25,30
3.3760000000001e-07,2.4999999999928e+19,72442351.544217,72442351.544217,2.1386114073406e-12,1e-25,30
3.3770000000001e-07,2.4999999999927e+19,72831747.231754,72831747.231754,2.1386114073406e-12,1e-25,30
3.3780000000001e-07,2.4999999999927e+19,73223236.010919,73223236.010919,2.1386114073406e-12,1e-25,30
3.3790000000001e-07,2.4999999999927e+19,73616829.132485,73616829.132485,2.1386114073406e-12,1e-25,30
3.3800000000001e-07,2.4999999999926e+19,74012537.907698,74012537.907698,2.1386114073406e-12,1e-25,30
3.3810000000001e-07,2.4999999999926e+19,74410373.708605,74410373.708605,2.1386114073406e-12,1e-25,30
3.3820000000001e-07,2.4999999999925e+19,74810347.968377,74810347.968377,2.1386114073406e-12,1e-25,30
3.3830000000001e-07,2.4999999999925e+19,75212472.181642,75212472.181642,2.1386114073406e-12,1e-25,30
3.3840000000001e-07,2.4999999999925e+19,75616757.904812,75616757.904812,2.1386114073406e-12,1e-25,30
3.3850000000001e-07,2.4999999999924e+19,76023216.756414,76023216.756414,2.1386114073406e-12,1e-25,30
3.3860000000001e-07,2.4999999999924e+19,76431860.41743,76431860.41743,2.1386114073406e-12,1e-25,30
3.3870000000001e-07,2.4999999999923e+19,76842700.631625,76842700.631625,2.1386114073406e-12,1e-25,30
3.3880000000001e-07,2.4999999999923e+19,77255749.205889,77255749.205889,2.1386114073406e-12,1e-25,30
3.3890000000001e-07,2.4999999999923e+19,77671018.010577,77671018.010577,2.1386114073406e-12,1e-25,30
3.3900000000001e-07,2.4999999999922e+19,78088518.979847,78088518.979847,2.1386114073406e-12,1e-25,30
3.3910000000001e-07,2.4999999999922e+19,78508264.112004,78508264.112004,2.1386114073406e-12,1e-25,30
3.3920000000001e-07,2.4999999999921e+19,78930265.469846,78930265.469846,2.1386114073406e-12,1e-25,30
3.3930000000001e-07,2.4999999999921e+19,79354535.18101,79354535.18101,2.1386114073406e-12,1e-25,30
3.3940000000001e-07,2.499999999992e+19,79781085.43832,79781085.43832,2.1386114073406e-12,1e-25,30
3.3950000000001e-07,2.499999999992e+19,80209928.500137,80209928.500137,2.1386114073406e-12,1e-25,30
3.3960000000001e-07,2.499999999992e+19,80641076.690714,80641076.690714,2.1386114073406e-12,1e-25,30
3.3970000000001e-07,2.4999999999919e+19,81074542.400546,81074542.400546,2.1386114073406e-12,1e-25,30
3.3980000000001e-07,2.4999999999919e+19,81510338.086729,81510338.086729,2.1386114073406e-12,1e-25,30
3.3990000000001e-07,2.4999999999918e+19,81948476.273318,81948476.273318,2.1386114073406e-12,1e-25,30
3.4000000000001e-07,2.4999999999918e+19,82388969.551686,82388969.551685,2.1386114073406e-12,1e-25,30
3.4010000000001e-07,2.4999999999917e+19,82831830.580883,82831830.580883,2.1386114073406e-12,1e-25,30
3.4020000000001e-07,2.4999999999917e+19,83277072.088007,83277072.088007,2.1386114073406e-12,1e-25,30
3.4030000000001e-07,2.4999999999917e+19,83724706.868562,83724706.868562,2.1386114073406e-12,1e-25,30
3.4040000000001e-07,2.4999999999916e+19,84174747.786831,84174747.786831,2.1386114073406e-12,1e-25,30
3.4050000000001e-07,2.4999999999916e+19,84627207.776244,84627207.776244,2.1386114073406e-12,1e-25,30
3.4060000000001e-07,2.4999999999915e+19,85082099.839748,85082099.839748,2.1386114073406e-12,1e-25,30
3.4070000000001e-07,2.4999999999915e+19,85539437.050182,85539437.050182,2.1386114073406e-12,1e-25,30
3.4080000000001e-07,2.4999999999914e+19,85999232.550655,85999232.550655,2.1386114073406e-12,1e-25,30
3.4090000000001e-07,2.4999999999914e+19,86461499.554919,86461499.554919,2.1386114073406e-12,1e-25,30
3.4100000000001e-07,2.4999999999913e+19,86926251.347752,86926251.347752,2.1386114073406e-12,1e-25,30
3.4110000000001e-07,2.4999999999913e+19,87393501.28534,87393501.28534,2.1386114073406e-12,1e-25,30
3.4120000000001e-07,2.4999999999912e+19,87863262.795657,87863262.795657,2.1386114073406e-12,1e-25,30
3.4130000000001e-07,2.4999999999912e+19,88335549.378858,88335549.378857,2.1386114073406e-12,1e-25,30
3.4140000000001e-07,2.4999999999911e+19,88810374.607657,88810374.607657,2.1386114073406e-12,1e-25,30
3.4150000000001e-07,2.4999999999911e+19,89287752.127727,89287752.127727,2.1386114073406e-12,1e-25,30
3.4160000000001e-07,2.499999999991e+19,89767695.658086,89767695.658086,2.1386114073406e-12,1e-25,30
3.4170000000001e-07,2.499999999991e+19,90250218.991492,90250218.991492,2.1386114073406e-12,1e-25,30
3.4180000000001e-07,2.499999999991e+19,90735335.994842,90735335.994842,2.1386114073406e-12,1e-25,30
3.4190000000001e-07,2.4999999999909e+19,91223060.609569,91223060.609569,2.1386114073406e-12,1e-25,30
3.4200000000001e-07,2.4999999999909e+19,91713406.852039,91713406.852039,2.1386114073406e-12,1e-25,30
3.4210000000001e-07,2.4999999999908e+19,92206388.813962,92206388.813962,2.1386114073406e-12,1e-25,30
3.4220000000001e-07,2.4999999999908e+19,92702020.662788,92702020.662788,2.1386114073406e-12,1e-25,30
3.4230000000001e-07,2.4999999999907e+19,93200316.64212,93200316.64212,2.1386114073406e-12,1e-25,30
3.4240000000001e-07,2.4999999999907e+19,93701291.072121,93701291.072121,2.1386114073406e-12,1e-25,30
3.4250000000001e-07,2.4999999999906e+19,94204958.349927,94204958.349927,2.1386114073406e-12,1e-25,30
3.4260000000001e-07,2.4999999999906e+19,94711332.950059,94711332.950058,2.1386114073406e-12,1e-25,30
3.4270000000001e-07,2.4999999999905e+19,95220429.424838,95220429.424838,2.1386114073406e-12,1e-25,30
3.4280000000001e-07,2.4999999999905e+19,95732262.404809,95732262.404809,2.1386114073406e-12,1e-25,30
3.4290000000001e-07,2.4999999999904e+19,96246846.599153,96246846.599153,2.1386114073406e-12,1e-25,30
3.4300000000001e-07,2.4999999999903e+19,96764196.796116,96764196.796116,2.1386114073406e-12,1e-25,30
3.4310000000001e-07,2.4999999999903e+19,97284327.863432,97284327.863432,2.1386114073406e-12,1e-25,30
3.4320000000001e-07,2.4999999999902e+19,97807254.74875,97807254.74875,2.1386114073406e-12,1e-25,30
3.4330000000001e-07,2.4999999999902e+19,98332992.480062,98332992.480062,2.1386114073406e-12,1e-25,30
3.4340000000001e-07,2.4999999999901e+19,98861556.166139,98861556.166139,2.1386114073406e-12,1e-25,30
3.4350000000001e-07,2.4999999999901e+19,99392960.996961,99392960.996961,2.1386114073406e-12,1e-25,30
3.4360000000001e-07,2.49999999999e+19,99927222.244156,99927222.244156,2.1386114073406e-12,1e-25,30
3.4370000000001e-07,2.49999999999e+19,100464355.26144,100464355.26144,2.1386114073406e-12,1e-25,30
3.4380000000001e-07,2.4999999999899e+19,101004375.48505,101004375.48505,2.1386114073406e-12,1e-25,30
3.4390000000001e-07,2.4999999999899e+19,101547298.43419,101547298.43419,2.1386114073406e-12,1e-25,30
3.4400000000001e-07,2.4999999999898e+19,102093139.71151,102093139.71151,2.1386114073406e-12,1e-25,30
3.4410000000001e-07,2.4999999999898e+19,102641915.00349,102641915.00349,2.1386114073406e-12,1e-25,30
3.4420000000001e-07,2.4999999999897e+19,103193640.08093,103193640.08093,2.1386114073406e-12,1e-25,30
3.4430000000001e-07,2.4999999999897e+19,103748330.79943,103748330.79943,2.1386114073406e-12,1e-25,30
3.4440000000001e-07,2.4999999999896e+19,104306003.09978,104306003.09978,2.1386114073406e-12,1e-25,30
3.4450000000001e-07,2.4999999999895e+19,104866673.00846,104866673.00846,2.1386114073406e-12,1e-25,30
3.4460000000001e-07,2.4999999999895e+19,105430356.63812,105430356.63812,2.1386114073406e-12,1e-25,30
3.4470000000001e-07,2.4999999999894e+19,105997070.18797,105997070.18797,2.1386114073406e-12,1e-25,30
3.4480000000001e-07,2.4999999999894e+19,106566829.94433,106566829.94433,2.1386114073406e-12,1e-25,30
3.4490000000001e-07,2.4999999999893e+19,107139652.28106,107139652.28106,2.1386114073406e-12,1e-25,30
3.4500000000001e-07,2.4999999999893e+19,107715553.65999,107715553.65999,2.1386114073406e-12,1e-25,30
3.4510000000001e-07,2.4999999999892e+19,108294550.63148,108294550.63148,2.1386114073406e-12,1e-25,30
3.4520000000001e-07,2.4999999999891e+19,108876659.83482,108876659.83482,2.1386114073406e-12,1e-25,30
3.4530000000001e-07,2.4999999999891e+19,109461897.99875,109461897.99875,2.1386114073406e-12,1e-25,30
3.4540000000001e-07,2.499999999989e+19,110050281.94192,110050281.94192,2.1386114073406e-12,1e-25,30
3.4550000000001e-07,2.499999999989e+19,110641828.57339,110641828.57339,2.1386114073406e-12,1e-25,30
3.4560000000001e-07,2.4999999999889e+19,111236554.8931,111236554.8931,2.1386114073406e-12,1e-25,30
3.4570000000001e-07,2.4999999999888e+19,111834477.99237,111834477.99237,2.1386114073406e-12,1e-25,30
3.4580000000001e-07,2.4999999999888e+19,112435615.05438,112435615.05438,2.1386114073406e-12,1e-25,30
3.4590000000001e-07,2.4999999999887e+19,113039983.35468,113039983.35468,2.1386114073406e-12,1e-25,30
3.4600000000001e-07,2.4999999999887e+19,113647600.26167,113647600.26167,2.1386114073406e-12,1e-25,30
3.4610000000001e-07,2.4999999999886e+19,114258483.2371,114258483.2371,2.1386114073406e-12,1e-25,30
3.4620000000001e-07,2.4999999999885e+19,114872649.83659,114872649.83659,2.1386114073406e-12,1e-25,30
3.4630000000001e-07,2.4999999999885e+19,115490117.71012,115490117.71012,2.1386114073406e-12,1e-25,30
3.4640000000001e-07,2.4999999999884e+19,116110904.60252,116110904.60252,2.1386114073406e-12,1e-25,30
3.4650000000001e-07,2.4999999999884e+19,116735028.35404,116735028.35404,2.1386114073406e-12,1e-25,30
3.4660000000001e-07,2.4999999999883e+19,117362506.90077,117362506.90077,2.1386114073406e-12,1e-25,30
3.4670000000001e-07,2.4999999999882e+19,117993358.27526,117993358.27526,2.1386114073406e-12,1e-25,30
3.4680000000001e-07,2.4999999999882e+19,118627600.60694,118627600.60694,2.1386114073406e-12,1e-25,30
3.4690000000001e-07,2.4999999999881e+19,119265252.12271,119265252.12271,2.1386114073406e-12,1e-25,30
3.4700000000001e-07,2.499999999988e+19,119906331.14743,119906331.14743,2.1386114073406e-12,1e-25,30
3.4710000000001e-07,2.499999999988e+19,120550856.10448,120550856.10448,2.1386114073406e-12,1e-25,30
3.4720000000001e-07,2.4999999999879e+19,121198845.51624,121198845.51624,2.1386114073406e-12,1e-25,30
3.4730000000001e-07,2.4999999999878e+19,121850318.00465,121850318.00465,2.1386114073406e-12,1e-25,30
3.4740000000001e-07,2.4999999999878e+19,122505292.29175,122505292.29175,2.1386114073406e-12,1e-25,30
3.4750000000001e-07,2.4999999999877e+19,123163787.20022,123163787.20022,2.1386114073406e-12,1e-25,30
3.4760000000001e-07,2.4999999999876e+19,123825821.6539,123825821.6539,2.1386114073406e-12,1e-25,30
3.4770000000001e-07,2.4999999999876e+19,124491414.67835,124491414.67835,2.1386114073406e-12,1e-25,30
3.4780000000001e-07,2.4999999999875e+19,125160585.40138,125160585.40138,2.1386114073406e-12,1e-25,30
3.4790000000001e-07,2.4999999999874e+19,125833353.05365,125833353.05365,2.1386114073406e-12,1e-25,30
3.4800000000001e-07,2.4999999999874e+19,126509736.96913,126509736.96913,2.1386114073406e-12,1e-25,30
3.4810000000001e-07,2.4999999999873e+19,127189756.58577,127189756.58577,2.1386114073406e-12,1e-25,30
3.4820000000001e-07,2.4999999999872e+19,127873431.44594,127873431.44594,2.1386114073406e-12,1e-25,30
3.4830000000001e-07,2.4999999999872e+19,128560781.1971,128560781.1971,2.1386114073406e-12,1e-25,30
3.4840000000001e-07,2.4999999999871e+19,129251825.59228,129251825.59228,2.1386114073406e-12,1e-25,30
3.4850000000001e-07,2.499999999987e+19,129946584.49071,129946584.49071,2.1386114073406e-12,1e-25,30
3.4860000000001e-07,2.499999999987e+19,130645077.85835,130645077.85835,2.1386114073406e-12,1e-25,30
3.4870000000001e-07,2.4999999999869e+19,131347325.76847,131347325.76847,2.1386114073406e-12,1e-25,30
3.4880000000001e-07,2.4999999999868e+19,132053348.40225,132053348.40225,2.1386114073406e-12,1e-25,30
3.4890000000001e-07,2.4999999999867e+19,132763166.04932,132763166.04932,2.1386114073406e-12,1e-25,30
3.4900000000001e-07,2.4999999999867e+19,133476799.1084,133476799.1084,2.1386114073406e-12,1e-25,30
3.4910000000001e-07,2.4999999999866e+19,134194268.08783,134194268.08783,2.1386114073406e-12,1e-25,30
3.4920000000001e-07,2.4999999999865e+19,134915593.60619,134915593.60619,2.1386114073406e-12,1e-25,30
3.4930000000001e-07,2.4999999999865e+19,135640796.39288,135640796.39288,2.1386114073406e-12,1e-25,30
3.4940000000001e-07,2.4999999999864e+19,136369897.28872,136369897.28872,2.1386114073406e-12,1e-25,30
3.4950000000001e-07,2.4999999999863e+19,137102917.24656,137102917.24656,2.1386114073406e-12,1e-25,30
3.4960000000001e-07,2.4999999999862e+19,137839877.33185,137839877.33185,2.1386114073406e-12,1e-25,30
3.4970000000001e-07,2.4999999999862e+19,138580798.72329,138580798.72329,2.1386114073406e-12,1e-25,30
3.4980000000001e-07,2.4999999999861e+19,139325702.71341,139325702.71341,2.1386114073406e-12,1e-25,30
3.4990000000001e-07,2.499999999986e+19,140074610.70918,140074610.70918,2.1386114073406e-12,1e-25,30
3.5000000000001e-07,2.4999999999859e+19,140827544.23263,140827544.23263,2.1386114073406e-12,1e-25,30
3.5010000000001e-07,2.4999999999859e+19,141584524.92147,141584524.92147,2.1386114073406e-12,1e-25,30
3.5020000000001e-07,2.4999999999858e+19,142345574.52973,142345574.52973,2.1386114073406e-12,1e-25,30
3.5030000000001e-07,2.4999999999857e+19,143110714.92835,143110714.92835,2.1386114073406e-12,1e-25,30
3.5040000000001e-07,2.4999999999856e+19,143879968.10583,143879968.10583,2.1386114073406e-12,1e-25,30
3.5050000000001e-07,2.4999999999856e+19,144653356.16886,144653356.16886,2.1386114073406e-12,1e-25,30
3.5060000000001e-07,2.4999999999855e+19,145430901.34295,145430901.34295,2.1386114073406e-12,1e-25,30
3.5070000000001e-07,2.4999999999854e+19,146212625.97307,146212625.97307,2.1386114073406e-12,1e-25,30
3.5080000000001e-07,2.4999999999853e+19,146998552.5243,146998552.5243,2.1386114073406e-12,1e-25,30
3.5090000000001e-07,2.4999999999852e+19,147788703.58247,147788703.58247,2.1386114073406e-12,1e-25,30
3.5100000000001e-07,2.4999999999852e+19,148583101.8548,148583101.8548,2.1386114073406e-12,1e-25,30
3.5110000000001e-07,2.4999999999851e+19,149381770.17057,149381770.17057,2.1386114073406e-12,1e-25,30
3.5120000000001e-07,2.499999999985e+19,150184731.48175,150184731.48175,2.1386114073406e-12,1e-25,30
3.5130000000001e-07,2.4999999999849e+19,150992008.86369,150992008.86369,2.1386114073406e-12,1e-25,30
3.5140000000001e-07,2.4999999999848e+19,151803625.51578,151803625.51578,2.1386114073406e-12,1e-25,30
3.5150000000001e-07,2.4999999999848e+19,152619604.76207,152619604.76207,2.1386114073406e-12,1e-25,30
3.5160000000001e-07,2.4999999999847e+19,153439970.05202,153439970.05202,2.1386114073406e-12,1e-25,30
3.5170000000001e-07,2.4999999999846e+19,154264744.96109,154264744.96109,2.1386114073406e-12,1e-25,30
3.5180000000001e-07,2.4999999999845e+19,155093953.19149,155093953.19149,2.1386114073406e-12,1e-25,30
3.5190000000001e-07,2.4999999999844e+19,155927618.5728,155927618.5728,2.1386114073406e-12,1e-25,30
3.5200000000001e-07,2.4999999999843e+19,156765765.0627,156765765.0627,2.1386114073406e-12,1e-25,30
3.5210000000001e-07,2.4999999999843e+19,157608416.74764,157608416.74764,2.1386114073406e-12,1e-25,30
3.5220000000001e-07,2.4999999999842e+19,158455597.84354,158455597.84354,2.1386114073406e-12,1e-25,30
3.5230000000001e-07,2.4999999999841e+19,159307332.69645,159307332.69645,2.1386114073406e-12,1e-25,30
3.5240000000001e-07,2.499999999984e+19,160163645.78331,160163645.78331,2.1386114073406e-12,1e-25,30
3.5250000000001e-07,2.4999999999839e+19,161024561.71262,161024561.71262,2.1386114073406e-12,1e-25,30
3.5260000000001e-07,2.4999999999838e+19,161890105.22512,161890105.22512,2.1386114073406e-12,1e-25,30
3.5270000000001e-07,2.4999999999837e+19,162760301.19457,162760301.19457,2.1386114073406e-12,1e-25,30
3.5280000000001e-07,2.4999999999837e+19,163635174.62839,163635174.62839,2.1386114073406e-12,1e-25,30
3.5290000000001e-07,2.4999999999836e+19,164514750.66844,164514750.66844,2.1386114073406e-12,1e-25,30
3.5300000000001e-07,2.4999999999835e+19,165399054.5917,165399054.5917,2.1386114073406e-12,1e-25,30
3.5310000000001e-07,2.4999999999834e+19,166288111.81102,166288111.81102,2.1386114073406e-12,1e-25,30
3.5320000000001e-07,2.4999999999833e+19,167181947.87584,167181947.87584,2.1386114073406e-12,1e-25,30
3.5330000000001e-07,2.4999999999832e+19,168080588.47291,168080588.47291,2.1386114073406e-12,1e-25,30
3.5340000000001e-07,2.4999999999831e+19,168984059.42708,168984059.42708,2.1386114073406e-12,1e-25,30
3.5350000000001e-07,2.499999999983e+19,169892386.70198,169892386.70198,2.1386114073406e-12,1e-25,30
3.5360000000001e-07,2.4999999999829e+19,170805596.40079,170805596.40079,2.1386114073406e-12,1e-25,30
3.5370000000001e-07,2.4999999999829e+19,171723714.76702,171723714.76702,2.1386114073406e-12,1e-25,30
3.5380000000001e-07,2.4999999999828e+19,172646768.1852,172646768.1852,2.1386114073406e-12,1e-25,30
3.5390000000001e-07,2.4999999999827e+19,173574783.18171,173574783.18171,2.1386114073406e-12,1e-25,30
3.5400000000001e-07,2.4999999999826e+19,174507786.42547,174507786.42547,2.1386114073406e-12,1e-25,30
3.5410000000001e-07,2.4999999999825e+19,175445804.72879,175445804.72879,2.1386114073406e-12,1e-25,30
3.5420000000001e-07,2.4999999999824e+19,176388865.04804,176388865.04804,2.1386114073406e-12,1e-25,30
3.5430000000001e-07,2.4999999999823e+19,177336994.48453,177336994.48453,2.1386114073406e-12,1e-25,30
3.5440000000001e-07,2.4999999999822e+19,178290220.2852,178290220.2852,2.1386114073406e-12,1e-25,30
3.5450000000001e-07,2.4999999999821e+19,179248569.84345,179248569.84345,2.1386114073406e-12,1e-25,30
3.5460000000001e-07,2.499999999982e+19,180212070.69993,180212070.69993,2.1386114073406e-12,1e-25,30
3.5470000000001e-07,2.4999999999819e+19,181180750.54329,181180750.54329,2.1386114073406e-12,1e-25,30
3.5480000000001e-07,2.4999999999818e+19,182154637.21104,182154637.21104,2.1386114073406e-12,1e-25,30
3.5490000000001e-07,2.4999999999817e+19,183133758.69029,183133758.69029,2.1386114073406e-12,1e-25,30
3.5500000000001e-07,2.4999999999816e+19,184118143.11859,184118143.11859,2.1386114073406e-12,1e-25,30
3.5510000000001e-07,2.4999999999815e+19,185107818.7847,185107818.7847,2.1386114073406e-12,1e-25,30
3.5520000000001e-07,2.4999999999814e+19,186102814.12946,186102814.12946,2.1386114073406e-12,1e-25,30
3.5530000000001e-07,2.4999999999813e+19,187103157.74657,187103157.74657,2.1386114073406e-12,1e-25,30
3.5540000000001e-07,2.4999999999812e+19,188108878.38341,188108878.38341,2.1386114073406e-12,1e-25,30
3.5550000000001e-07,2.4999999999811e+19,189120004.94188,189120004.94188,2.1386114073406e-12,1e-25,30
3.5560000000001e-07,2.499999999981e+19,190136566.47922,190136566.47922,2.1386114073406e-12,1e-25,30
3.5570000000001e-07,2.4999999999809e+19,191158592.20884,191158592.20884,2.1386114073406e-12,1e-25,30
3.5580000000001e-07,2.4999999999808e+19,192186111.50119,192186111.50119,2.1386114073406e-12,1e-25,30
3.5590000000001e-07,2.4999999999807e+19,193219153.88458,193219153.88458,2.1386114073406e-12,1e-25,30
3.5600000000001e-07,2.4999999999806e+19,194257749.046,194257749.046,2.1386114073406e-12,1e-25,30
3.5610000000001e-07,2.4999999999805e+19,195301926.83206,195301926.83206,2.1386114073406e-12,1e-25,30
3.5620000000001e-07,2.4999999999804e+19,196351717.24973,196351717.24973,2.1386114073406e-12,1e-25,30
3.5630000000001e-07,2.4999999999803e+19,197407150.4673,197407150.4673,2.1386114073406e-12,1e-25,30
3.5640000000001e-07,2.4999999999802e+19,198468256.81521,198468256.81521,2.1386114073406e-12,1e-25,30
3.5650000000001e-07,2.4999999999801e+19,199535066.78691,199535066.78691,2.1386114073406e-12,1e-25,30
3.5660000000001e-07,2.49999999998e+19,200607611.03976,200607611.03976,2.1386114073406e-12,1e-25,30
3.5670000000001e-07,2.4999999999799e+19,201685920.39589,201685920.39589,2.1386114073406e-12,1e-25,30
3.5680000000001e-07,2.4999999999797e+19,202770025.84309,202770025.84309,2.1386114073406e-12,1e-25,30
3.5690000000001e-07,2.4999999999796e+19,203859958.53572,203859958.53572,2.1386114073406e-12,1e-25,30
3.5700000000001e-07,2.4999999999795e+19,204955749.79558,204955749.79558,2.1386114073406e-12,1e-25,30
3.5710000000001e-07,2.4999999999794e+19,206057431.11282,206057431.11282,2.1386114073406e-12,1e-25,30
3.5720000000001e-07,2.4999999999793e+19,207165034.14685,207165034.14685,2.1386114073406e-12,1e-25,30
3.5730000000001e-07,2.4999999999792e+19,208278590.72724,208278590.72724,2.1386114073406e-12,1e-25,30
3.5740000000001e-07,2.4999999999791e+19,209398132.85465,209398132.85465,2.1386114073406e-12,1e-25,30
3.5750000000001e-07,2.499999999979e+19,210523692.70172,210523692.70172,2.1386114073406e-12,1e-25,30
3.5760000000001e-07,2.4999999999789e+19,211655302.61402,211655302.61402,2.1386114073406e-12,1e-25,30
3.5770000000001e-07,2.4999999999787e+19,212792995.11099,212792995.11099,2.1386114073406e-12,1e-25,30
3.5780000000001e-07,2.4999999999786e+19,213936802.88683,213936802.88683,2.1386114073406e-12,1e-25,30
3.5790000000001e-07,2.4999999999785e+19,215086758.81147,215086758.81147,2.1386114073406e-12,1e-25,30
3.5800000000001e-07,2.4999999999784e+19,216242895.93154,216242895.93154,2.1386114073406e-12,1e-25,30
3.5810000000001e-07,2.4999999999783e+19,217405247.47125,217405247.47125,2.1386114073406e-12,1e-25,30
3.5820000000001e-07,2.4999999999782e+19,218573846.83341,218573846.83341,2.1386114073406e-12,1e-25,30
3.5830000000001e-07,2.499999999978e+19,219748727.60036,219748727.60036,2.1386114073406e-12,1e-25,30
3.5840000000001e-07,2.4999999999779e+19,220929923.53492,220929923.53492,2.1386114073406e-12,1e-25,30
3.5850000000001e-07,2.4999999999778e+19,222117468.58142,222117468.58142,2.1386114073406e-12,1e-25,30
3.5860000000001e-07,2.4999999999777e+19,223311396.86659,223311396.86659,2.1386114073406e-12,1e-25,30
3.5870000000001e-07,2.4999999999776e+19,224511742.70061,224511742.70061,2.1386114073406e-12,1e-25,30
3.5880000000001e-07,2.4999999999775e+19,225718540.57807,225718540.57807,2.1386114073406e-12,1e-25,30
3.5890000000001e-07,2.4999999999773e+19,226931825.17895,226931825.17895,2.1386114073406e-12,1e-25,30
3.5900000000001e-07,2.4999999999772e+19,228151631.36965,228151631.36965,2.1386114073406e-12,1e-25,30
3.5910000000001e-07,2.4999999999771e+19,229377994.20394,229377994.20394,2.1386114073406e-12,1e-25,30
3.5920000000001e-07,2.499999999977e+19,230610948.92403,230610948.92403,2.1386114073406e-12,1e-25,30
3.5930000000001e-07,2.4999999999768e+19,231850530.96151,231850530.96151,2.1386114073406e-12,1e-25,30
3.5940000000001e-07,2.4999999999767e+19,233096775.93845,233096775.93845,2.1386114073406e-12,1e-25,30
3.5950000000001e-07,2.4999999999766e+19,234349719.66836,234349719.66836,2.1386114073406e-12,1e-25,30
